5.921324297187673835e+01,-8.085095189191318354e+01,-2.573574280921586133e-01,1.300247178497592859e+00
-4.202496206022902925e+02,-1.337993077964299573e+02,3.183965645548521572e-01,5.055852239035528717e-01
-2.249625762137953870e+02,1.130404244840995176e+02,1.735110137143620057e-01,-1.057697534283373209e+00
3.905441415270638004e+02,1.413386375599408211e+02,-2.853404469751127381e-01,-1.013087624328277148e+00
-1.546340969980016098e+02,-2.097663584906122765e+02,6.296693800210477754e-01,1.836997196569699620e-01
-3.138409868124457489e+02,-1.342137403451916953e+02,-4.329572418532354888e-03,1.641841341984003666e+00
-6.169897975709393450e+02,-5.636337855796404028e+01,1.086790305375594234e-01,-3.629239776983732568e-01
1.753643608038625530e+02,1.129194248423413143e+02,4.486772346503758446e-01,-2.204493088496541908e+00
7.772726638955103908e+02,2.433854610748005030e+02,1.116876295816894224e-02,-1.104177931099676185e-01
-1.013370766257038191e+01,-4.042204654347442272e+01,-1.031698173370783289e+00,2.790410045196132227e+00
-8.629199250592540693e+02,-3.854895035485445192e+02,-2.823706111997246193e-01,4.274029560167317277e-01
-1.667510156179365310e+02,-3.407036290031782499e+01,1.219095380821327179e+00,-2.701808289481952841e+00
-5.855867217573328389e+02,1.436054828482499943e+03,4.457211370287256780e-01,1.583963836625963406e+00
3.102360033231922785e+02,1.287285039049181421e+02,-1.251292167128215782e+00,2.474627374426212612e+00
-9.086180450090528211e+02,-3.413512503908647773e+02,-8.682981936011273660e-01,-1.259304584400981364e+00
1.079990722592358907e+03,-7.326944617297208424e+02,2.087790477435098158e+00,1.055957477866340888e+01
4.343543315539328091e+02,-2.273232411103060713e+02,1.195036990643257857e+00,-1.359104777477044834e-01
-9.044404238392561410e+02,7.052516552628341060e+02,3.952552064598359394e+00,-8.150299636525812019e+00
2.290592475427130921e+03,1.962182219862720785e+03,1.443985611137569292e-01,-3.014751751963176685e-01
1.409243932271062249e+03,-3.312438803017386135e+02,-1.081008880809307726e+01,3.845076596576513683e+00
-2.338961574430294945e+02,-2.788317641011382761e+02,-5.452249801500413939e-01,-1.137899591750272332e+00
-3.053441957736863969e+03,9.331005188597754341e+01,1.414098076586644659e+01,2.947774840034023125e+00
4.777646428473539686e+02,3.130994700981721621e+02,9.648856071311240346e-01,1.447596484821281670e+00
-5.957650466266588865e+02,1.316443523702321841e+02,-1.114576299821748107e+00,2.139070080757339287e+00
-6.402576829776140812e+02,-2.142560802954073438e+02,-7.745761208315548041e-01,-1.869549343305803246e+00
-6.406697841235772103e+03,1.244687480272062885e+03,9.102115182237344726e+00,1.598013482790270956e+01
-2.230699284048081665e+02,7.387068651215291482e+01,7.720298238359147858e-01,5.045443688444304353e-01
-4.425321504929923435e+02,1.199081339451887089e+02,6.828952386707052291e-01,2.151263795810961721e+00
-7.366685049063986526e+02,2.794812568450291224e+02,6.933588257703314772e-01,-2.707213816463556633e+00
7.322595684050309046e+02,4.060130367823217625e+02,-1.265712768952102607e+00,-2.486355556078010842e+00
5.356852514580408751e+04,1.220168431746584929e+03,1.298877689659838985e+01,1.262780906807044090e+02
5.576141843849150064e+03,-7.946842804562787933e+03,1.020661020637974836e+01,-8.857218785341416378e+00
-7.784740558465124423e+02,3.499765941976891099e+02,2.019135062572601225e+00,-1.651220798367517339e+00
3.129182253730866137e+02,6.651704692925418385e+02,-1.095096865327195301e+00,-2.299592741254951278e+00
8.744334514198719717e+02,-1.064362512621884207e+02,-1.834627857019408337e+00,1.937026784830061243e-01
1.897953188549136314e+02,-4.564281767523933127e+02,2.406075802656754969e-01,2.326339305162497428e+00
-9.670956152316128964e+02,-2.510551424819936983e+02,6.979721116146878623e-01,2.001877317875109696e+00
8.976466701737366748e+03,-1.337032104279295891e+04,1.008869363125580065e+01,-2.984959175532631548e+01
1.077684037060689207e+03,6.717969813538170456e+02,1.138496700044084653e+00,-4.418573096049661864e+00
-7.864984661397279524e+02,1.835992222922478447e+02,-1.761331757631630301e+00,6.336525542421797219e+00
-1.089409784627359613e+03,-9.922073529138310732e+02,-3.058478485208495190e+00,6.209954737551917958e+00
9.330017591098727280e+03,-1.323430712490290716e+04,-9.661769312953511601e+00,2.830913871215883049e+01
-1.629491100230607299e+04,1.463207374976470646e+03,5.159675992409627554e+01,4.829258036721750358e+01
1.994731897561621736e+03,1.333532921990064324e+03,-1.224116950301095130e+00,3.806098778478800959e+00
2.436061267523001152e+04,1.271018507470746961e+01,-5.582403350080796400e+01,-6.469017866005380313e+01
-1.635469933397800787e+03,-1.073829226629116647e+03,6.561370980663613350e-01,-4.291180802422004170e+00
4.987273050573575119e+02,9.002000996288503529e+02,1.686495674022761460e+00,-5.391049492058322734e+00
6.474748751422539499e+02,9.176369319536117075e+01,-1.239299233827090507e+00,4.626007067799590367e+00
6.782840821666685542e+02,-1.223804426799721796e+03,2.906825211115028118e+00,2.459458008396222972e+00
1.003689834575278510e+05,3.500246759328105668e+02,-7.725509849542282481e+00,-5.418627925764884168e+01
1.074361696943932911e+05,3.195805558748734711e+03,6.198905448055098688e+00,3.731497766485507572e+00
