8.806026418642244607e+03,3.827313182461703946e+03,-5.100853565371016174e+01,1.137535498943813934e+02
1.478784985439539560e+04,6.145205969270017704e+03,1.245472343816875949e+01,4.467103508738640727e+01
-4.531007006232833191e+03,4.402869821319148286e+03,2.484634153633993137e+01,-1.103479756319457650e+01
-2.113987770555176030e+04,-4.614128400443448299e+03,9.499512304757651293e+00,-3.906861094322349004e+01
1.443564037471118172e+04,2.362252105909042803e+04,-5.776411034439645675e+01,-9.284750078283552455e+01
3.023365632656587536e+02,1.113333403437426932e+04,-1.139282640444068484e+01,-3.167026129846283666e+01
2.518584694942052465e+03,1.135882261425045363e+04,-4.320540544119532811e+00,-2.548097833120880296e+01
4.393669699831665639e+03,9.563436941312251292e+03,4.722782426925546950e+00,-1.078095093188136744e+01
5.666584175059978406e+03,6.359142476722031461e+03,8.538152719999965612e+00,5.005355032778351365e+00
2.503673734485328168e+03,1.668338118714002849e+04,-1.471235773017795907e+02,3.682346553962084812e+01
5.001074862278985165e+03,-4.893669660871000815e+03,2.913209791791129821e-01,1.921638206483392253e+01
6.640162799153074047e+03,-1.073049437063938603e+04,-8.594229518059847805e+00,9.890935915679651913e+00
1.097337494552049429e+04,-1.637680528172731465e+04,-1.406617354629656091e+01,-6.675965950093178058e+00
1.606738643731315824e+04,-1.743635039077627152e+04,-1.680755519392293351e+01,-1.534476363306920943e+00
8.946569006649591756e+03,7.931772688187642188e+02,7.378187677510534570e+01,2.068280415979338898e+02
-4.463148650991859540e+03,-2.929518282182577241e+04,-1.110296773217612838e+02,-8.962105261840770254e+01
-1.024979432899456879e+05,1.914869913609023570e+04,-1.199574716544290993e+02,2.815301645692134116e+02
-3.392085840425140759e+03,-4.002241081534937257e+04,-3.061830386356185585e+01,1.175378302630089564e+02
4.566737212411711516e+04,4.225344929723256791e+04,3.855592479766199432e+01,-2.522736728088286497e+02
1.372260602925968124e+04,-5.955165563387268776e+04,-5.250376100805299728e+01,7.974920846192070201e+01
3.125494058448692886e+04,-5.497355488200521359e+04,-7.412855503634838783e+01,5.632631894583528975e+01
