4.412267852728570146e-03,1.126769003181412633e-02,-1.874692210693696553e-04,-3.178202157907151202e-04,-2.539321600888195954e-04,-2.054397429672836118e-04
3.701709576680855054e-03,2.028924058728755891e-03,-3.104644716287320409e-04,9.389420024218029213e-05,-4.076456352051045979e-04,2.254606813199810640e-04
-1.214629243551422835e-02,2.831844016426078407e-03,6.579247936263787509e-04,-8.478666648754463214e-06,7.894215912690068487e-04,1.643300172027291437e-05
7.811223780498319572e-03,1.156599899568600508e-03,-7.777096571523289901e-04,-1.703922016151314275e-05,-1.143503869504915909e-03,6.810049155734020337e-05
-1.201612552671851679e-02,-2.789280934804565237e-03,6.062313767856477567e-04,-4.885873375435673864e-05,7.405103912504365591e-04,-2.131730414643082105e-04
5.743220972324426105e-03,-3.017524069185002072e-03,-3.328870687602270310e-04,9.681544076912836333e-05,-4.577100756747519536e-04,1.389378003983242262e-04
3.889520681873319136e-03,2.667168980012863972e-03,1.531675978909936308e-05,-1.685218213017099719e-04,1.451550129708843782e-04,-2.763371916118311997e-04
-7.217764482670908227e-03,-3.137298361517317120e-03,2.742839973348080583e-04,3.480001683509229937e-04,2.893662270329224579e-04,5.552892636320920028e-04
9.330144580286718267e-03,7.418306855151577534e-03,-4.772279030944158625e-04,-5.625519507296848675e-04,-5.874283320008740318e-04,-8.414654819998886861e-04
-1.255748786650019103e-05,-5.909611511453074064e-04,3.799546967112755872e-04,3.945230216730084708e-04,6.719331924861182909e-04,7.283828893162862684e-04
-8.979918214244517888e-04,1.026977054480211413e-02,-2.094514444827692324e-04,-2.602666495177550555e-04,-3.983106286438831784e-04,-1.964526428472775619e-04
1.550492928182866824e-03,-4.047200663783914916e-03,-3.246804717183195046e-04,5.838653139261623627e-05,-5.280462368087212926e-04,-2.132462500881921301e-05
-7.689229800361094790e-03,-4.212849986886502487e-03,4.456298800068979305e-04,5.114698079731641822e-05,5.994347631105787768e-04,2.058484635501726037e-05
9.032375110876509836e-03,2.691011281217636948e-03,-5.337222525757605827e-04,-2.590597148591612469e-04,-7.215936981208362876e-04,-4.066820521211786366e-04
-1.879530257361402288e-03,-5.572626274717571403e-03,4.437872673261125927e-04,2.188354871148393650e-04,7.175751615093489992e-04,2.630455839243118436e-04
3.758021397401054182e-03,6.363000294888163100e-03,-1.544945466553133571e-04,-1.377764619401640890e-04,-1.690564591807875252e-04,-1.034051331633335807e-04
8.666322443062733378e-04,1.351815027978301451e-03,-7.844107944111391453e-05,-8.691040040369757695e-05,-9.099659353982213021e-05,-1.342975658097551872e-04
1.640419914219823925e-03,-5.074526641588921957e-03,4.407201717675752833e-05,2.170369359795328251e-04,8.114782026777934650e-05,2.882516340612493620e-04
-3.618925147992278855e-03,8.038328566760441496e-03,1.363099315171386922e-04,-2.440423493931045420e-04,2.126458815324324672e-04,-2.363801398939362078e-04
-2.874997007840915646e-03,-6.387662804271003643e-03,-3.157361697810487041e-04,2.406800011884105959e-04,-6.762783967371830286e-04,2.530531018731349189e-04
-3.393279437830337003e-03,-5.108593608160971918e-03,2.733221572535946909e-04,-1.667373845452187740e-04,4.145050513757424357e-04,-3.830888442422251895e-04
7.171826652511321953e-03,5.265228542575041588e-03,-4.826948609992014433e-05,-1.128025288798461764e-04,1.129047387245220665e-04,-9.326431768703988961e-05
1.853795319650987632e-03,-1.490986455554026060e-03,-8.209365252159749342e-05,3.294564518690706423e-04,-1.762443846587078691e-04,5.238742815143328062e-04
-4.091906071540871506e-03,4.367193947648598598e-03,1.564711957890862104e-04,-3.137576287113683516e-04,2.497533721016818430e-04,-4.245720318374033870e-04
1.445341641914168898e-03,-1.663050539495065927e-03,-2.213297497391942387e-04,1.823454196819930323e-04,-3.618920189803944559e-04,2.457932850991916061e-04
4.403427793172416866e-04,-4.369514680366984663e-03,8.477585988724227931e-06,-1.122539769296041726e-04,1.791065886960925860e-06,-2.525049701804266307e-04
-8.399663533955512539e-04,7.992847832070947055e-04,1.552279029841280864e-04,1.114486069473961044e-04,2.602468948300127693e-04,2.376539756498012882e-04
1.250892618460099298e-04,1.074389021633889588e-03,-2.959581061551688308e-04,-1.241770287491830748e-04,-4.990437397664426690e-04,-2.416196023212623838e-04
3.698551847544995566e-03,-6.977616791566747766e-03,1.455263429015550124e-04,-8.074083925638683533e-06,2.619663673299901883e-04,-1.451958096428365610e-04
4.385555887056437167e-03,9.236549056665264643e-03,3.471039719704974418e-05,7.639594782985900196e-06,2.165006482911626187e-04,2.011587252247556024e-04
-3.129673143073529937e-03,1.003154537362191878e-03,-2.637717021097028347e-04,1.146456072782295587e-04,-5.248100066479490216e-04,1.910927764867604347e-04
-3.344834201899229194e-03,-4.435387497313599860e-03,1.506256782896893507e-04,-1.120767710436847532e-04,1.677405451727244996e-04,-2.548284093146845433e-04
4.583194547425058912e-03,8.849702188468603443e-04,-1.258811715594592079e-04,-8.772091159742114591e-05,-8.385832505466915793e-05,-9.795034542091811478e-05
-5.836535336225548388e-04,-2.338152894797676951e-03,6.916379903423703853e-05,2.111136137515670890e-04,4.327363233067882951e-05,2.739877455003930304e-04
-4.624996412134952284e-04,5.031980091929857957e-03,-6.810282239388550075e-05,-1.240370704621030764e-04,-1.133952995547658879e-04,-1.088348871561732123e-04
-1.371427009544415104e-03,-4.236170883717917460e-03,-7.989625989504155895e-05,5.480087439725003746e-05,-1.253715874443147259e-04,2.460418623889406455e-05
2.738898206645030108e-03,1.496396202459404591e-03,2.066738322004865464e-04,1.241048953305364858e-05,4.092193910564418400e-04,2.687084082868921521e-05
-2.779724794078165979e-03,7.133176520097137853e-03,7.911585220100780772e-06,7.442987428283907934e-05,-5.784065793108862674e-05,2.769576130638009355e-04
-1.629336628703076904e-03,-4.182110317212786588e-03,-2.347658652405142522e-04,-2.158833186561436197e-04,-4.213407717657348438e-04,-4.000697331396791952e-04
7.112670957489282929e-03,-2.220117612469538378e-03,2.997549310968669828e-04,2.054251526585562868e-05,6.069255534346476317e-04,-9.430158602780574053e-05
-1.937761083644881687e-03,8.286817789951076915e-03,-5.034240123571999631e-05,2.292329356716729302e-04,-1.079486089008497077e-04,5.553266152039523177e-04
-4.418053911417449235e-03,-4.210954121141511144e-03,-2.383850697921009742e-04,-1.689912251452855619e-04,-4.444974134335744542e-04,-3.280676378715504759e-04
-5.544389321847000701e-04,-4.634137712450206448e-03,2.740158584507772720e-04,8.483904641098089883e-05,4.875245855389106825e-04,3.920209930248174626e-05
4.737225734913622435e-03,5.902725937279887543e-03,-5.147868422445118326e-05,-1.720061036994598191e-04,-1.006099225847923741e-04,-1.471303314826777418e-04
